Urbanization_level,Age,Self_efficacy,Inservice_training,Digital_activity,Gender,Information_skills,Teacher_type
3,47, , ,0.275,0,0.247222222222222,1
3,62, , ,0.375,1,0.263888888888889,1
3,60, , ,0.125,0,0.291666666666667,1
3,63, , ,0.275,0,0.325,1
3,43,1,1,0.475,1,0.361111111111111,1
2,59,0,0,0.425,1,0.477777777777778,1
1,56, , ,0.35,1,0.555555555555556,1
3,51, , ,0.475,0,0.555555555555556,1
3,64, , ,0.425,0,0.630555555555556,1
3,64,0.6,0.2,0.25,0,0.881944444444444,1
3,46,0,0,0.45,0,0.083333333333333,1
3,42, , ,0.6,0,0.083333333333333,1
3,59,1,1,0.35,1,0.083333333333333,1
1,62,0,0.2,0.35,1,0.416666666666667,1
2,54, , ,0.475,1,0.420833333333333,1
3,55,0,0,0.525,1,0.6125,1
3,42, , ,0.325,1,0.65,1
3,42, ,1,0.65,1,0.666666666666667,1
3,52,0.2,0,0.375,1,0.670833333333333,1
2,52, , ,0.6,1,0.738888888888889,1
3,56,0,0,0.4,1,0.777777777777778,1
3,45,0.4,0.2,0.55,1,0.805555555555556,1
3,49, , ,0.275,1,0.838888888888889,1
1,44,0.4,0.2,0.35,0,0.868055555555556,1
2,61, , ,0.425,0,0.922222222222222,1
1,40, , ,0.525,0,0.993055555555556,1
3,41, , ,0.6,0,1.00555555555556,1
2,49,0.6,0.6,0.425,0,1.31111111111111,1
3,26, , ,0.55,1,1.34027777777778,1
2,64, , ,0.425,1,0.111111111111111,1
3,56,0,0,0.425,1,0.111111111111111,1
3,61, , ,0.4,0,0.166666666666667,1
1,65, , ,0.175,0,0.2,1
3,52, , ,0.15,0,0.263888888888889,1
1,65, , ,0.275,1,0.288888888888889,1
2,51, , ,0.325,1,0.430555555555556,1
3,63, , ,0.3,1,0.479166666666667,1
3,62, , ,0.525,0,0.543055555555556,1
2,57, , ,0.375,1,0.566666666666667,1
3,47,1,0.8,0.75,0,0.655555555555556,1
3,49,0.2,0,0.325,0,0.708333333333333,1
3,57,1,1,0.45,0,0.759722222222222,1
3,61, , ,0.325,0,0.819444444444444,1
3,33, , ,0.625,1,0.902777777777778,1
3,59, , ,0.325,1,0.915277777777778,1
3,62,1,0.2,0.3,0,0.944444444444444,1
3,48, ,0,0.325,0,0.958333333333333,1
1,47, , ,0.425,0,0.979166666666667,1
3,54, ,0,0.5,0,1.0125,1
2,62, , ,0.25,1,1.06111111111111,1
3,45,0.4,0,0.5,0,1.08333333333333,1
2,36, , ,0.6,0,1.10972222222222,1
2,42,0.4,0,0.425,0,1.125,1
3,29,1,1,0.525,1,1.13888888888889,1
3,49,0.4,0,0.4,0,1.15138888888889,1
3,53, , ,0.3,0,1.16527777777778,1
3,59, , ,0.475,0,1.1875,1
3,63,1,0.8,0.65,0,1.22916666666667,1
3,59,0.2,0,0.3,0,1.2875,1
3,57,0.6,0.4,0.3,1,1.31805555555556,1
2,59,0.8,0.2,0.4,1,1.33333333333333,1
1,29,0.6,0.4,0.65,1,1.36111111111111,1
2,37,1,1,0.45,1,1.40277777777778,1
3,36,1,1,0.5,0,1.41527777777778,1
2,31,1,0.6,0.525,0,1.41666666666667,1
3,61, , ,0.45,1,1.625,1
3,52, , ,0.375,0,0.138888888888889,1
3,56, , ,0.55,0,0.138888888888889,1
1,51, , ,0.475,1,0.138888888888889,1
3,58, , ,0.575,0,0.166666666666667,1
3,55, , ,0.425,1,0.263888888888889,1
2,59, , ,0.425,0,0.340277777777778,1
3,60, , ,0.4,0,0.381944444444444,1
1,62, , ,0.4,0,0.388888888888889,1
3,63, , ,0.45,1,0.416666666666667,1
3,53,0.4,0.4,0.4,0,0.433333333333333,1
1,53, , ,0.525,0,0.444444444444444,1
2,60, , ,0.425,0,0.455555555555555,1
3,46, , ,0.4,0,0.458333333333333,1
3,48,0.2,0.2,0.45,0,0.513888888888889,1
3,63, , ,0.425,0,0.541666666666667,1
3,63, , ,0.475,0,0.555555555555556,1
3,46, , ,0.325,1,0.555555555555556,1
3,64, , ,0.375,0,0.583333333333333,1
2,53,0,0,0.325,1,0.590277777777778,1
3,59, , ,0.375,0,0.633333333333333,1
3,48,0,0,0.475,0,0.638888888888889,1
1,65, , ,0.325,0,0.656944444444444,1
3,60, , ,0.175,0,0.666666666666667,1
3,55,0.4,0,0.475,0,0.680555555555556,1
3,58, , ,0.275,0,0.691666666666667,1
2,60, , ,0.2,0,0.694444444444444,1
3,60,1,1,0.325,1,0.7,1
2,56, , ,0.375,1,0.733333333333333,1
3,62,0.4, ,0.475,0,0.763888888888889,1
3,55, , ,0.425,0,0.769444444444444,1
3,54, , ,0.4,1,0.770833333333333,1
2,62, , ,0.35,1,0.775,1
1,58,0,0,0.2,1,0.777777777777778,1
3,58, , ,0.4,0,0.788888888888889,1
1,64,1,0,0.25,0,0.804166666666667,1
3,54, , ,0.575,0,0.804166666666667,1
1,53,0,0,0.35,1,0.829166666666667,1
3,59, , ,0.5,0,0.838888888888889,1
2,65,0,0,0.325,0,0.840277777777778,1
3,64,0.6,0,0.4,1,0.840277777777778,1
1,61, , ,0.45,0,0.845833333333333,1
1,66, , ,0.325,0,0.859722222222222,1
3,40,1,1,0.675,0,0.861111111111111,1
3,55, , ,0.2,1,0.861111111111111,1
1,52,0,0,0.275,1,0.866666666666667,1
3,61, , ,0.575,0,0.866666666666667,1
3,28, , ,0.325,0,0.872222222222222,1
3,58,1,0.6,0.525,1,0.880555555555556,1
2,46, , ,0.45,1,0.888888888888889,1
2,46,1,1,0.725,0,0.893055555555555,1
3,46,0,0,0.4,1,0.9,1
3,46, , ,0.55,0,0.902777777777778,1
1,51,0.4,0.6,0.525,0,0.913888888888889,1
2,57, , ,0.4,1,0.915277777777778,1
3,31, , ,0.575,1,0.927777777777778,1
3,54,0.6,0,0.425,1,0.936111111111111,1
3,58, , ,0.375,0,0.9375,1
2,45, , ,0.375,1,0.944444444444444,1
2,55, , ,0.525,0,0.944444444444444,1
3,42, , ,0.6,0,0.958333333333333,1
3,58,1,1,0.3,1,0.958333333333333,1
1,33,0.8,0,0.5,0,0.972222222222222,1
3,55,0.8,0,0.425,0,0.983333333333333,1
3,65, , ,0.425,0,0.998611111111111,1
1,51, , ,0.375,0,0.998611111111111,1
2,53, , ,0.4,0,1.01388888888889,1
3,50,1,0.4,0.375,1,1.02083333333333,1
3,45,0.2,0,0.625,0,1.02777777777778,1
1,47,0.8,0.8,0.35,0,1.03472222222222,1
3,35,0.8,0.2,0.55,0,1.03472222222222,1
1,49, , ,0.4,0,1.04027777777778,1
2,51, , ,0.225,0,1.04583333333333,1
3,56, , ,0.55,0,1.04722222222222,1
2,55,0,0,0.525,1,1.05,1
3,57, , ,0.575,0,1.05416666666667,1
1,51,0.2,0,0.375,1,1.05972222222222,1
3,57, , ,0.725,1,1.05972222222222,1
3,48, , ,0.3,0,1.06111111111111,1
2,59, , ,0.45,0,1.06111111111111,1
2,59,0.6,1,0.6,0,1.06805555555556,1
3,62,0.2,0.2,0.325,0,1.06944444444444,1
3,40,0.4,0.2,0.475,0,1.075,1
3,38,0.6,0.6,0.45,0,1.07638888888889,1
3,56, , ,0.425,1,1.08055555555556,1
1,50, , ,0.55,0,1.10416666666667,1
3,45,0.8,0.8,0.65,1,1.11111111111111,1
3,54,1,0,0.5,1,1.11111111111111,1
3,38,0.8,0.2,0.5,0,1.13888888888889,1
3,47, , ,0.625,1,1.13888888888889,1
2,55,1,0.8,0.725,1,1.14444444444444,1
3,45,1,0.2,0.475,0,1.15277777777778,1
3,55,0,0,0.575,0,1.15277777777778,1
3,56, , ,0.55,1,1.15277777777778,1
3,63,0.4,0.6,0.5,1,1.15833333333333,1
3,45,0,0,0.525,0,1.15972222222222,1
1,51,0.8,0,0.425,0,1.16666666666667,1
3,56, , ,0.375,1,1.17777777777778,1
3,42,1,1,0.475,0,1.18055555555556,1
3,46, , ,0.575,0,1.18055555555556,1
1,62, , ,0.5,1,1.18055555555556,1
3,46,0.4,0.2,0.525,0,1.18611111111111,1
2,59,0.4,0,0.6,1,1.19166666666667,1
3,45,1,0.2,0.5,0,1.19305555555556,1
1,45, , ,0.525,0,1.19305555555556,1
3,59, , ,0.5,0,1.19444444444444,1
3,59,1,1,0.4,1,1.20138888888889,1
3,50,0.2,0,0.4,1,1.20833333333333,1
1,46, , ,0.65,0,1.20833333333333,1
3,45,0.6,0.4,0.35,0,1.22777777777778,1
3,50, , ,0.425,0,1.22916666666667,1
2,44,1,0.8,0.45,1,1.23611111111111,1
2,44,1,0.8,0.45,1,1.23611111111111,1
3,55,0.6,0.6,0.425,1,1.23888888888889,1
3,39,1,0,0.325,1,1.24166666666667,1
3,27, , ,0.525,1,1.24305555555556,1
3,42,0.6,0.4,0.55,0,1.25,1
1,53,1,0,0.4,0,1.25555555555556,1
1,61, , ,0.525,1,1.26388888888889,1
3,44,0.8,0.2,0.425,0,1.26388888888889,1
3,37, , ,0.425,0,1.27777777777778,1
2,65,1,1,0.45,0,1.27777777777778,1
3,44,0.8,0.2,0.45,1,1.28333333333333,1
3,45,0.6,0.2,0.45,0,1.31111111111111,1
3,36,0.6,0,0.525,0,1.31111111111111,1
3,49, , ,0.475,0,1.31944444444444,1
1,31, , ,0.65,0,1.31944444444444,1
3,49,0.4,0.2,0.475,1,1.32638888888889,1
3,56, , ,0.35,1,1.32638888888889,1
2,39,0,0,0.325,1,1.33194444444444,1
1,46, , ,0.525,1,1.33333333333333,1
2,60,0.4,0,0.3,1,1.33333333333333,1
2,52, , ,0.4,1,1.36111111111111,1
3,63, , ,0.6,0,1.36666666666667,1
3,29,1,0.4,0.55,0,1.36805555555556,1
2,42,0.6,0.2,0.5,0,1.38888888888889,1
3,29, , ,0.525,0,1.38888888888889,1
3,38,1,1,0.4,1,1.39583333333333,1
3,32,1,1,0.525,1,1.40277777777778,1
3,58,0.6,0.2,0.525,0,1.40972222222222,1
3,42,1,0.8,0.6,0,1.41666666666667,1
3,59, , ,0.5,1,1.42222222222222,1
3,49, , ,0.35,0,1.43055555555556,1
3,49, , ,0.45,0,1.45138888888889,1
3,48,0.6,0.4,0.375,0,1.45138888888889,1
3,57,1,1,0.475,1,1.46527777777778,1
3,39, , ,0.475,1,1.47222222222222,1
2,48, , ,0.525,1,1.47638888888889,1
3,29,1,0,0.45,0,1.5,1
3,45, , ,0.475,1,1.5,1
3,35,1,1,0.4,0,1.50555555555556,1
2,60, , ,0.7,0,1.50694444444444,1
3,45,0.2,0,0.475,1,1.50694444444444,1
2,45, , ,0.375,0,1.53472222222222,1
3,51,1,1,0.675,1,1.53472222222222,1
1,44,0.8,0.4,0.625,1,1.54166666666667,1
3,28,1,0,0.575,1,1.56944444444444,1
3,38,0.8,0,0.525,1,1.59027777777778,1
3,32,0.8,0.8,0.425,0,1.61805555555556,1
2,41,1,1,0.75,1,1.625,1
1,53,1,0.4,0.4,0,1.63888888888889,1
3,42, , ,0.575,1,1.65277777777778,1
3,37, , ,0.575,0,1.68055555555556,1
2,32,1,1,0.55,0,1.69444444444444,1
3,28,0.8,0.2,0.7,0,1.77083333333333,1
3,37, , ,0.6,1,1.80555555555556,1
1,41, , ,0.425,1,0.272222222222222,1
1,62, , ,0.25,0,0.4375,1
3,51,1,0.8,0.575,1,0.451388888888889,1
3,62, , ,0.375,0,0.491666666666667,1
2,53,1,1,0.2,1,0.506944444444444,1
2,51, , ,0.25,0,0.527777777777778,1
1,45,0.4,0.2,0.275,1,0.533333333333333,1
1,60, , ,0.375,0,0.548611111111111,1
3,43,0.6,0.2,0.375,0,0.555555555555556,1
2,61, , ,0.475,0,0.5625,1
3,64, , ,0.575,0,0.566666666666667,1
2,57,0.2,0,0.325,0,0.588888888888889,1
1,54, , ,0.275,0,0.630555555555556,1
3,58, , ,0.45,0,0.638888888888889,1
1,49,0.2,0.2,0.425,1,0.644444444444444,1
3,47, , ,0.475,0,0.680555555555556,1
3,62, , ,0.55,0,0.684722222222222,1
3,50, , ,0.2,1,0.686111111111111,1
3,46,0,0,0.45,0,0.722222222222222,1
1,52, , ,0.475,0,0.722222222222222,1
3,43,0.4,0,0.575,0,0.741666666666667,1
2,60,0,0,0.35,1,0.755555555555556,1
2,62,1,0.8,0.2,1,0.761111111111111,1
3,49,0,0,0.55,0,0.763888888888889,1
1,45, , ,0.45,0,0.770833333333333,1
3,56, , ,0.475,1,0.770833333333333,1
3,48,0,0,0.425,0,0.777777777777778,1
2,54,0,0,0.225,1,0.781944444444444,1
1,46,0.8,0.2,0.4,1,0.801388888888889,1
3,51, , ,0.325,0,0.805555555555556,1
3,50, , ,0.625,1,0.825,1
3,40, , ,0.35,0,0.847222222222222,1
3,50, , ,0.55,0,0.861111111111111,1
3,49,0.2,0.2,0.4,0,0.8875,1
3,38, , ,0.4,0,0.888888888888889,1
1,56, , ,0.3,0,0.916666666666667,1
3,64, , ,0.475,0,0.923611111111111,1
3,62, , ,0.475,1,0.923611111111111,1
2,41, , ,0.3,1,0.930555555555556,1
3,53,0,0,0.4,1,0.936111111111111,1
3,41, , ,0.375,0,0.951388888888889,1
3,53, , ,0.325,0,0.958333333333333,1
1,56,0.2,0,0.675,0,0.958333333333333,1
3,59, , ,0.55,0,0.963888888888889,1
2,34, , ,0.575,1,0.963888888888889,1
2,47, , ,0.5,0,0.963888888888889,1
1,40,1,0.6,0.35,1,0.970833333333333,1
3,47, , ,0.65,0,0.972222222222222,1
3,53, , ,0.25,0,0.972222222222222,1
2,50, , ,0.325,0,0.977777777777778,1
3,40, , ,0.35,1,0.997222222222222,1
2,35, , ,0.5,0,1,1
3,40, , ,0.425,0,1.00555555555556,1
3,47, , ,0.425,0,1.00694444444444,1
1,55, , ,0.575,0,1.00694444444444,1
3,50, , ,0.575,0,1.00694444444444,1
3,37, , ,0.475,0,1.0125,1
1,55, , ,0.475,0,1.01388888888889,1
3,49, , ,0.4,0,1.01388888888889,1
3,60, , ,0.45,0,1.01944444444444,1
3,45, , ,0.4,0,1.01944444444444,1
2,59, , ,0.55,0,1.02083333333333,1
3,53, , ,0.525,0,1.025,1
3,61, , ,0.55,0,1.04166666666667,1
3,40,0.8,0.8,0.525,0,1.04861111111111,1
3,48,0,0,0.4,0,1.05555555555556,1
3,57, , ,0.475,1,1.05555555555556,1
2,60,0.8,0.4,0.525,0,1.05555555555556,1
3,54, , ,0.375,0,1.05555555555556,1
3,43,0.6,0,0.25,0,1.0625,1
3,50,0.8,0,0.2,0,1.0625,1
3,47,1,0.2,0.35,1,1.06805555555556,1
2,53, , ,0.475,0,1.07361111111111,1
1,50, , ,0.475,0,1.07638888888889,1
3,39,0.6,1,0.4,0,1.08333333333333,1
3,40,0.8,0.4,0.425,0,1.08333333333333,1
3,41,1,0,0.475,1,1.08333333333333,1
1,59,1,0,0.375,0,1.08333333333333,1
3,40, , ,0.625,0,1.10277777777778,1
3,57,0,0,0.575,0,1.11666666666667,1
2,45, , ,0.5,0,1.11944444444444,1
3,61, , ,0.325,0,1.125,1
3,59,0,0,0.225,1,1.13055555555556,1
1,62,0,0,0.325,1,1.13888888888889,1
3,61,0.8,0.4,0.45,1,1.13888888888889,1
3,48,1,1,0.5,1,1.14444444444444,1
3,51,0.4,0,0.575,0,1.15277777777778,1
3,55, , ,0.45,0,1.16527777777778,1
2,49,0.6,0.2,0.35,1,1.16527777777778,1
3,61, , ,0.35,0,1.16527777777778,1
1,40,0.8,0.8,0.475,0,1.16666666666667,1
3,36,0.6,0.4,0.5,1,1.16666666666667,1
3,62, , ,0.4,0,1.17777777777778,1
3,38,1,1,0.35,1,1.18055555555556,1
3,56,0.2, ,0.5,0,1.18472222222222,1
3,54, , ,0.425,0,1.18611111111111,1
1,27, , ,0.55,0,1.19444444444444,1
3,50, , ,0.375,0,1.20138888888889,1
3,48,0.2,0.2,0.525,0,1.20138888888889,1
3,33, , ,0.625,1,1.20138888888889,1
2,47, , ,0.3,1,1.20694444444444,1
3,48, , ,0.2,0,1.21388888888889,1
3,53, , ,0.425,0,1.21527777777778,1
1,51,1, ,0.675,1,1.22222222222222,1
3,50,0.4,0,0.375,0,1.22777777777778,1
3,49, , ,0.425,0,1.22777777777778,1
3,49, , ,0.525,0,1.22916666666667,1
2,48,0.4,0.4,0.525,0,1.23472222222222,1
1,52,0.8,0,0.3,0,1.23611111111111,1
1,61, , ,0.475,0,1.2375,1
3,47,0.4,0,0.45,0,1.24166666666667,1
2,40,0.8,0.6,0.45,0,1.24861111111111,1
3,36, , ,0.6,0,1.25,1
1,54,0,0,0.425,0,1.25,1
3,51,0.2,0,0.475,0,1.25694444444444,1
3,31,0.8,0.8,0.575,0,1.25694444444444,1
3,41,0.6,0.2,0.45,0,1.26944444444444,1
1,44,1,0.4,0.475,1,1.27083333333333,1
1,44, , ,0.525,0,1.27777777777778,1
3,26, , ,0.5,0,1.27777777777778,1
2,49,1,0.2,0.475,0,1.28333333333333,1
3,34, , ,0.475,0,1.29027777777778,1
3,56,0.4,0,0.4,0,1.29166666666667,1
3,34, , ,0.425,1,1.31111111111111,1
2,49,0.4,0,0.65,0,1.3125,1
3,35, , ,0.75,1,1.3125,1
3,29,0.2,0.2,0.6,0,1.31944444444444,1
3,58,0.6,0.2,0.425,0,1.33333333333333,1
3,42,0.8,0.4,0.625,0,1.33333333333333,1
3,49, , ,0.475,1,1.33888888888889,1
3,43,0.4,0,0.325,0,1.34027777777778,1
3,53, , ,0.5,0,1.34027777777778,1
3,52, , ,0.525,1,1.34444444444444,1
3,52,0.8,0,0.375,1,1.34583333333333,1
3,37, , ,0.475,0,1.34722222222222,1
3,42, , ,0.525,0,1.34722222222222,1
3,55,1,0.4,0.5,0,1.36111111111111,1
1,44, , ,0.6,0,1.36111111111111,1
1,59,0.4,0.6,0.475,1,1.36111111111111,1
3,31,0.4,0.8,0.675,0,1.36805555555556,1
2,54,1,1,0.575,1,1.36805555555556,1
3,48,0.4,0.2,0.375,1,1.36805555555556,1
3,38, , ,0.575,0,1.375,1
2,54,0.6,0.8,0.5,0,1.38194444444444,1
2,44,0.2,0,0.5,1,1.38194444444444,1
2,47,0.4,0.2,0.35,0,1.38888888888889,1
3,49,0.8,0,0.5,0,1.38888888888889,1
3,30,0.8, ,0.5,0,1.38888888888889,1
3,36,0.4,0.2,0.45,0,1.39583333333333,1
2,39,0.4,0.2,0.5,0,1.40277777777778,1
3,35,0.8,0.4,0.5,0,1.40972222222222,1
3,45, , ,0.4,1,1.40972222222222,1
3,37,0.8,0.6,0.45,0,1.43055555555556,1
1,35,1,1,0.475,1,1.43055555555556,1
3,49,0.8,0.8,0.5,0,1.44444444444444,1
2,55, , ,0.175,0,1.45,1
1,35,0.8,0.2,0.575,0,1.45138888888889,1
2,34, , ,0.525,0,1.45138888888889,1
3,34,1,0.6,0.525,1,1.45138888888889,1
3,39,1,0.2,0.625,1,1.45833333333333,1
1,60,1, ,0.45,1,1.46527777777778,1
2,35, , ,0.45,0,1.47222222222222,1
3,61,1,1,0.55,0,1.47222222222222,1
3,50, , ,0.475,0,1.47222222222222,1
3,52,0,0,0.5,0,1.47916666666667,1
2,61, , ,0.525,1,1.48333333333333,1
3,57, , ,0.425,0,1.48611111111111,1
3,50, , ,0.625,1,1.48611111111111,1
3,43, , ,0.65,0,1.49305555555556,1
1,62, , ,0.3,0,1.49722222222222,1
3,35, , ,0.675,0,1.50694444444444,1
3,52, , ,0.425,1,1.50694444444444,1
1,30,1,0.4,0.675,0,1.51388888888889,1
3,36,0.8,0,0.525,1,1.51388888888889,1
2,30,0.4,0.6,0.45,0,1.51388888888889,1
3,59, , ,0.6,1,1.52083333333333,1
3,41, , ,0.55,0,1.54166666666667,1
3,55, , ,0.525,1,1.55277777777778,1
3,34,1,0.8,0.575,1,1.55555555555556,1
1,31, , ,0.475,0,1.56944444444444,1
3,56,0.8,0.8,0.5,0,1.56944444444444,1
1,47, , ,0.375,0,1.56944444444444,1
3,43,1,1,0.575,1,1.58333333333333,1
1,63, , ,0.7,1,1.63888888888889,1
3,26,1,0.8,0.7,0,1.64583333333333,1
2,31,1,0.6,0.625,0,1.65277777777778,1
3,39, , ,0.575,0,1.65972222222222,1
3,31,1,1,0.6,1,1.65972222222222,1
3,32,1,0.6,0.575,1,1.66666666666667,1
3,36,1,0.8,0.325,0,1.66666666666667,1
3,51,1,0.8,0.55,0,1.67361111111111,1
3,31,1,0.4,0.9,1,1.68055555555556,1
3,32,1,1,0.575,0,1.69444444444444,1
1,40, , ,0.45,0,1.7,1
2,54, , ,0.625,1,1.72222222222222,1
2,61, , ,0.45,0,1.72916666666667,1
3,37,1,0.6,0.475,1,1.72916666666667,1
3,59, , ,0.3,0,0.194444444444444,1
3,50, , ,0.45,1,0.208333333333333,1
3,39,1,1,0.45,0,0.216666666666667,1
1,59, , ,0.375,0,0.275,1
2,45, , ,0.525,0,0.416666666666667,1
3,55,0,0,0.375,1,0.430555555555556,1
3,61, , ,0.25,0,0.441666666666667,1
3,40,0.4,0,0.175,0,0.477777777777778,1
2,51, , ,0.45,0,0.502777777777778,1
3,49, , ,0.6,0,0.506944444444444,1
3,47, , ,0.35,0,0.513888888888889,1
2,51, , ,0.45,1,0.55,1
3,63, , ,0.525,0,0.583333333333333,1
3,66,0,0,0.525,0,0.590277777777778,1
3,57,0.8,0,0.475,0,0.616666666666667,1
2,47, , ,0.35,0,0.638888888888889,1
2,62, , ,0.45,0,0.638888888888889,1
3,57, , ,0.35,0,0.644444444444444,1
3,55, , ,0.425,0,0.666666666666667,1
3,53, , ,0.4,0,0.666666666666667,1
3,62, , ,0.525,0,0.679166666666667,1
1,50,0,0,0.4,0,0.680555555555556,1
2,32,0.6,0,0.325,0,0.6875,1
3,51, , ,0.425,0,0.693055555555556,1
1,52, , ,0.525,0,0.694444444444444,1
2,44, , ,0.45,1,0.701388888888889,1
3,53, , ,0.375,1,0.708333333333333,1
3,60, , ,0.575,0,0.713888888888889,1
2,41,1,1,0.425,1,0.713888888888889,1
3,57, , ,0.4,0,0.722222222222222,1
3,53, , ,0.325,1,0.727777777777778,1
3,53, , ,0.425,0,0.75,1
3,56, , ,0.575,0,0.75,1
3,52, , ,0.5,0,0.75,1
1,62,0,0,0.35,0,0.75,1
3,53, , ,0.5,0,0.756944444444444,1
3,51,1,0.8,0.475,0,0.765277777777778,1
3,34, , ,0.35,0,0.777777777777778,1
1,39,0,0,0.25,0,0.777777777777778,1
3,55,0,0,0.3,1,0.777777777777778,1
3,66, , ,0.4,1,0.777777777777778,1
3,56,0.2,0.2,0.425,0,0.783333333333333,1
2,58,0.6,0.2,0.275,1,0.786111111111111,1
3,49,0.8,0.6,0.45,1,0.805555555555556,1
3,55, , ,0.325,0,0.818055555555556,1
3,57, , ,0.525,1,0.826388888888889,1
3,54,0.2,0.2,0.475,0,0.827777777777778,1
2,38, , ,0.4,1,0.833333333333333,1
3,53,0.8,1,0.35,1,0.833333333333333,1
3,63, , ,0.5,1,0.838888888888889,1
1,61,0,0,0.425,0,0.844444444444444,1
3,42,0.4,0,0.375,0,0.852777777777778,1
1,48,0.2,0,0.325,0,0.854166666666667,1
2,55, , ,0.375,0,0.863888888888889,1
2,51, , ,0.225,1,0.866666666666667,1
1,54, , ,0.575,0,0.872222222222222,1
1,59,0.2,0.2,0.25,0,0.873611111111111,1
3,61, , ,0.625,0,0.875,1
3,44,0.2,0.2,0.475,0,0.875,1
3,42, , ,0.45,0,0.880555555555556,1
3,38, , ,0.4,0,0.888888888888889,1
3,50, , ,0.375,0,0.888888888888889,1
3,45,0.6,0.6,0.45,1,0.888888888888889,1
3,50, , ,0.475,0,0.894444444444444,1
3,58, , ,0.4,0,0.894444444444444,1
3,46, , ,0.475,0,0.901388888888889,1
3,35,0.6,0.2,0.475,0,0.901388888888889,1
1,49, , ,0.4,0,0.902777777777778,1
3,43, , ,0.5,0,0.902777777777778,1
3,47, , ,0.35,1,0.902777777777778,1
3,52, , ,0.4,1,0.909722222222222,1
2,52, , ,0.225,0,0.913888888888889,1
3,62, , ,0.425,0,0.916666666666667,1
2,60, , ,0.375,0,0.916666666666667,1
1,38,0.4,0,0.625,0,0.916666666666667,1
3,56,1,0,0.375,0,0.922222222222222,1
3,54, , ,0.675,1,0.929166666666667,1
3,53, , ,0.375,1,0.936111111111111,1
3,58, , ,0.45,0,0.936111111111111,1
3,44, , ,0.475,0,0.944444444444444,1
3,54, , ,0.325,0,0.944444444444444,1
3,53, , ,0.4,0,0.95,1
1,64,0,0,0.275,0,0.951388888888889,1
2,61, , ,0.425,0,0.958333333333333,1
3,51, ,0,0.5,0,0.958333333333333,1
2,61,0.4,0.2,0.25,1,0.958333333333333,1
3,59,0,0,0.425,1,0.958333333333333,1
3,40,0.2,0,0.525,0,0.963888888888889,1
3,60, , ,0.4,1,0.963888888888889,1
2,48, , ,0.475,0,0.963888888888889,1
3,47,0.2,0.2,0.4,1,0.963888888888889,1
3,56,0.4,0,0.25,0,0.965277777777778,1
3,46, , ,0.625,0,0.965277777777778,1
2,35, , ,0.425,0,0.970833333333333,1
2,57,0,0,0.425,0,0.972222222222222,1
3,60, , ,0.55,0,0.972222222222222,1
1,37,1,0,0.4,0,0.972222222222222,1
1,59,0,0,0.35,0,0.979166666666667,1
3,52, ,0,0.475,0,0.986111111111111,1
3,54,0,0,0.375,0,0.986111111111111,1
3,41, , ,0.425,0,0.986111111111111,1
3,52,0,0,0.525,0,0.991666666666667,1
3,64, , ,0.325,0,0.991666666666667,1
3,42, , ,0.625,0,0.993055555555556,1
3,56, , ,0.475,1,1,1
2,53, , ,0.15,1,1,1
3,51,0.2,0,0.4,0,1.00555555555556,1
3,46, , ,0.575,0,1.00694444444444,1
1,59, , ,0.5,0,1.00694444444444,1
3,42, , ,0.375,0,1.01388888888889,1
1,48, , ,0.575,0,1.01944444444444,1
2,52,1,0,0.425,0,1.01944444444444,1
1,61,0.2,0.2,0.2,0,1.02083333333333,1
2,53, , ,0.35,0,1.02777777777778,1
3,43, , ,0.5,0,1.03333333333333,1
2,54, , ,0.375,0,1.03333333333333,1
2,34,0.6,0,0.625,0,1.03333333333333,1
1,44, , ,0.45,0,1.03472222222222,1
2,42, , ,0.45,0,1.03472222222222,1
3,37, , ,0.475,0,1.03472222222222,1
2,63,0.2,0.2,0.375,0,1.04166666666667,1
3,56,0.2,0.2,0.45,0,1.04722222222222,1
3,47, , ,0.425,0,1.05277777777778,1
3,59, , ,0.5,0,1.05555555555556,1
3,38,0.6,0,0.375,0,1.05555555555556,1
3,54,0,0,0.275,0,1.05555555555556,1
2,44, , ,0.55,1,1.05555555555556,1
3,49, , ,0.35,1,1.05555555555556,1
3,48, , ,0.5,0,1.06111111111111,1
2,54,1,1,0.475,0,1.06111111111111,1
3,56,0.6,0.8,0.5,0,1.0625,1
3,51,0.2,0,0.425,0,1.0625,1
3,49, , ,0.525,0,1.0625,1
3,57,0,0,0.5,0,1.06805555555556,1
3,52,0.2,0.2,0.425,0,1.06944444444444,1
3,52,0,0,0.525,0,1.06944444444444,1
3,52, , ,0.425,0,1.06944444444444,1
3,50,0.8,0.8,0.25,0,1.06944444444444,1
3,45,1,0,0.525,0,1.075,1
1,59, , ,0.475,0,1.075,1
3,54,0,0,0.4,1,1.075,1
3,54, , ,0.425,0,1.07638888888889,1
3,53,0,0,0.275,1,1.07638888888889,1
1,52, , ,0.525,1,1.08333333333333,1
1,52,0,0,0.25,0,1.08333333333333,1
3,49, , ,0.375,0,1.08333333333333,1
2,38,0.6,0.8,0.45,0,1.08333333333333,1
3,52, , ,0.375,0,1.0875,1
2,48,1,0.6,0.6,0,1.09027777777778,1
1,47, , ,0.55,1,1.09444444444444,1
1,49,0.8,0.8,0.5,0,1.09583333333333,1
3,53, , ,0.575,0,1.09583333333333,1
2,42,1,0.2,0.4,1,1.09722222222222,1
